state,city,population,incident_count,per_capita,lat,lng
California,Napa County,138019,2,1.4490758518754665,,
California,Los Gatos,33587,2,5.954684848304403,37.2304,-121.9562
New Hampshire,Salem,30092,2,6.646284726837697,,
California,La Verne,31408,2,6.367804381049414,34.1207,-117.7703
New York,Gates,29217,2,6.8453297737618515,,
New Mexico,Eddy County,62314,2,3.2095516256378986,,
New Mexico,Chaves County,65157,2,3.069509032030327,,
New Jersey,Union City,68512,2,2.919196637085474,40.7675,-74.0323
New Hampshire,Londonderry,25830,2,7.742934572202865,,
California,Morgan Hill,45558,2,4.3900083410158475,37.1325,-121.6419
California,San Carlos,30743,2,6.505545977946198,37.4982,-122.2677
California,Menlo Park,33785,2,5.919786887672044,37.4685,-122.1673
Georgia,Sumter County,29616,1,3.37655321447866,,
Georgia,Thomas County,45798,1,2.18350146294598,,
Georgia,Tift County,41344,1,2.418730650154799,,
Georgia,Spalding County,67306,1,1.4857516417555643,,
Virginia,Powhatan County,30333,1,3.2967395246101607,,
Georgia,Troup County,69426,1,1.440382565609426,,
Wisconsin,Oconto County,38965,1,2.566405748748877,,
Texas,Taylor County,143208,1,0.6982850120105022,,
Texas,Tarrant County,2110640,1,0.04737899404919835,,
Wisconsin,Oak Creek,36505,1,2.739350773866594,42.8803,-87.9009
Idaho,Bannock County,87018,1,1.149187524420235,,
Idaho,Bingham County,47992,1,2.0836806134355728,,
Idaho,Bonner County,47110,1,2.1226915729144555,,
Wisconsin,Portage County,70377,1,1.4209187660741436,,
Wisconsin,Pierce County,42212,1,2.368994598692315,,
Arizona,Coconino County,145101,1,0.6891751262913418,,
Georgia,Rockdale County,93570,1,1.0687186063909373,,
Georgia,Pickens County,33216,1,3.010597302504817,,
Georgia,Henry County,240712,1,0.4154342118382133,,
Georgia,Houston County,163633,1,0.6111236730977249,,
Georgia,Johns Creek,82499,1,1.2121359046776323,34.0333,-84.2027
Arizona,Marana,52020,1,1.9223375624759709,32.4355,-111.1558
Wisconsin,Manitowoc County,81359,1,1.2291203185879866,,
Wisconsin,Marathon County,138013,1,0.7245694246194199,,
Wisconsin,Mequon,25015,1,3.9976014391365178,43.2352,-87.9839
Georgia,Jones County,28347,1,3.5277101633329804,,
Arizona,Florence,25428,1,3.932672644329086,33.059,-111.4209
Georgia,LaGrange,30917,1,3.2344664747549894,33.0274,-85.0384
Georgia,Laurens County,49570,1,2.017349203147065,,
Georgia,Lee County,33163,1,3.0154087386545245,,
Georgia,Lowndes County,118251,1,0.8456588104963171,,
Georgia,Lumpkin County,33488,1,2.9861442904921165,,
Georgia,Madison County,30120,1,3.3200531208499333,,
California,Rancho Santa Margarita,48119,1,2.0781811758349096,33.6318,-117.5988
Arizona,Cochise County,125447,1,0.797149393767886,,
Georgia,Peach County,27981,1,3.5738536864300774,,
Georgia,Peachtree Corners,42309,1,2.3635633080432057,33.967,-84.232
California,Ventura County,843843,1,0.1185054565837484,,
Wisconsin,Racine County,197727,1,0.5057478240199872,,
Alabama,Vestavia Hills,39166,1,2.5532349486799775,33.4518,-86.7437
Idaho,Nez Perce County,42090,1,2.3758612497030174,,
Indiana,Boone County,70812,1,1.4121900242896683,,
Indiana,Carmel,99777,1,1.002234984014352,39.965,-86.146
Indiana,Cass County,37870,1,2.6406126221283337,,
Indiana,Daviess County,33381,1,2.995716125939906,,
Alabama,Etowah County,103436,1,0.9667813913917785,,
Alabama,Escambia County,36757,1,2.7205702315205267,,
California,San Diego County,3298634,1,0.030315579115476287,,
Alabama,Dale County,49326,1,2.02732838665207,,
Indiana,Dubois County,43637,1,2.2916332470151475,,
Indiana,Elkhart County,207047,1,0.48298212483156,,
Wyoming,Campbell County,47026,1,2.126483222047378,,
California,Solano County,453491,1,0.22051154267670142,,
Alabama,Colbert County,57227,1,1.7474269138693275,,
Texas,Midland County,169983,1,0.58829412353,,
Indiana,Harrison County,39654,1,2.5218136884047007,,
Indiana,Hendricks County,174788,1,0.572121655948921,,
Wyoming,Fremont County,39234,1,2.54880970586736,,
California,Siskiyou County,44076,1,2.268808421816862,,
Wyoming,Natrona County,79955,1,1.250703520730411,,
California,San Dimas,34939,1,2.8621311428489653,34.1082,-117.809
Texas,McKinney,195057,1,0.5126706552443645,33.2016,-96.667
Washington,Cowlitz County,110730,1,0.9030976248532466,,
Wisconsin,Vernon County,30714,1,3.2558442404115384,,
Illinois,West Chicago,25632,1,3.9013732833957553,41.896,-88.2253
Illinois,Lake County,714342,1,0.1399889688692531,,
California,Rohnert Park,44330,1,2.2558087074216107,38.3479,-122.6965
Idaho,Payette County,25386,1,3.9391790750807534,,
Washington,Bothell,48184,1,2.0753777187448117,47.7735,-122.2044
Wisconsin,Shawano County,40881,1,2.4461241163376632,,
Illinois,Champaign County,205865,1,0.48575522794064074,,
Illinois,Christian County,34032,1,2.938410907381288,,
Illinois,Franklin County,37804,1,2.645222727753677,,
Wisconsin,Sheboygan County,118034,1,0.8472135147499873,,
Illinois,Kankakee County,107502,1,0.9302152518092687,,
California,Temple City,36545,1,2.736352442194555,34.1022,-118.0579
Illinois,Vermilion County,74188,1,1.3479268884455706,,
Washington,Burien,52121,1,1.918612459469312,47.4762,-122.3394
California,San Bernardino County,2181654,1,0.04583678255122031,,
Illinois,Macon County,103998,1,0.9615569530183273,,
Illinois,Madison County,265859,1,0.37613923169800534,,
Texas,Prosper,30225,1,3.3085194375516958,33.2394,-96.8087
Illinois,McHenry,27123,1,3.6869077904361616,42.3387,-88.2932
Texas,Polk County,50123,1,1.995092073499192,,
Illinois,McHenry County,310229,1,0.3223425276166961,,
Alabama,Homewood,26388,1,3.7896013339396695,33.4619,-86.809
Georgia,Harris County,34668,1,2.8845044421368407,,
Arkansas,Baxter County,41627,1,2.4022869772022966,,
Georgia,Hall County,203136,1,0.4922810333963453,,
Colorado,Elbert County,26062,1,3.8370040672243113,,
Colorado,Erie,30230,1,3.307972213033411,40.0404,-105.0399
Connecticut,Torrington,35484,1,2.818171570285199,41.8349,-73.1282
Virginia,Halifax County,34022,1,2.9392745870319206,,
Connecticut,Trumbull,36821,1,2.715841503489856,,
Connecticut,West Hartford,64104,1,1.5599650567827281,,
Virginia,Frederick County,91419,1,1.0938645139413032,,
Connecticut,Wethersfield,27272,1,3.6667644470519214,,
Connecticut,Windsor,29479,1,3.3922453271820614,,
West Virginia,Fayette County,40488,1,2.469867615095831,,
West Virginia,Greenbrier County,32977,1,3.0324165327349366,,
Utah,Bountiful,45811,1,2.182881840605968,40.8721,-111.8647
West Virginia,Harrison County,65921,1,1.5169672790157918,,
Florida,Clay County,218245,1,0.45820064606291094,,
Florida,Coconut Creek,57818,1,1.72956518731191,26.2803,-80.1842
California,Calaveras County,45292,1,2.2078954340722423,,
Florida,Florida,21538187,1,0.004642916323458423,,
Florida,Hendry County,39619,1,2.524041495242182,,
California,Butte County,211632,1,0.47251833371134794,,
Colorado,Eagle County,55731,1,1.794333494823348,,
West Virginia,Marion County,56205,1,1.7792011386887288,,
Connecticut,South Windsor,26880,1,3.720238095238096,,
Colorado,La Plata County,55638,1,1.7973327581868508,,
Virginia,Pulaski County,33800,1,2.9585798816568047,,
California,Culver City,40795,1,2.4512807942149775,34.0058,-118.3968
California,Laguna Hills,31402,1,3.18451054072989,33.5918,-117.6991
Colorado,Montrose County,42679,1,2.3430727055460534,,
Washington,Shoreline,58532,1,1.7084671632611221,47.7564,-122.3426
California,Hercules,26045,1,3.839508542906508,38.0064,-122.2564
Colorado,Northglenn,38143,1,2.621713027292033,39.9108,-104.9783
California,Goleta,32753,1,3.0531554361432542,34.4361,-119.8594
Indiana,Jasper County,32918,1,3.037851631326326,,
California,Galt,25525,1,3.917727717923604,38.2698,-121.3004
Colorado,Windsor,32758,1,3.0526894193784724,40.469,-104.9198
Virginia,Montgomery County,99721,1,1.0027978058784008,,
Virginia,Prince George County,43010,1,2.325040688212044,,
California,Eastvale,69849,1,1.4316597231170096,33.9617,-117.5803
Washington,Thurston County,294793,1,0.33922108055483,,
California,Davis,66796,1,1.49709563446913,38.5553,-121.737
Virginia,Loudoun County,420959,1,0.23755282580963943,,
California,Dana Point,33165,1,3.015226895823911,33.4733,-117.6967
Connecticut,Farmington,26700,1,3.7453183520599254,,
Connecticut,Mansfield,26392,1,3.7890269778720826,,
Connecticut,Ridgefield,25027,1,3.9956846605665883,,
Virginia,Blacksburg,44268,1,2.25896810337038,37.23,-80.4279
West Virginia,Marshall County,30591,1,3.268935307770259,,
Florida,Nassau County,90352,1,1.106782362316274,,
Georgia,Barrow County,83505,1,1.1975330818513863,,
Arkansas,Greene County,45736,1,2.1864614308203603,,
Georgia,Carroll County,119148,1,0.8392923087252828,,
Utah,Pleasant Grove,37817,1,2.6443134040246448,40.3716,-111.7412
Virginia,Tazewell County,40429,1,2.4734720126641765,,
Wisconsin,De Pere,25281,1,3.955539733396622,44.4308,-88.0785
Georgia,Clarke County,128671,1,0.7771758982210443,,
Georgia,Coffee County,43092,1,2.320616355704075,,
Georgia,Columbia County,156010,1,0.6409845522722902,,
Wisconsin,Eau Claire County,105710,1,0.9459842966606754,,
Georgia,Dougherty County,85790,1,1.1656370206317752,,
Georgia,Effingham County,64769,1,1.5439484938782442,,
Georgia,Fannin County,25319,1,3.9496030648919787,,
Arkansas,Bella Vista,30202,1,3.3110390040394675,36.4667,-94.2707
Utah,Davis County,362679,1,0.2757259174090587,,
Utah,Clearfield,31908,1,3.1340102795537166,41.103,-112.0238
Georgia,Gilmer County,31353,1,3.189487449366887,,
Georgia,Glynn County,84499,1,1.1834459579403307,,
Utah,Box Elder County,57666,1,1.734124093920161,,
Wisconsin,La Crosse County,120784,1,0.8279242283746192,,
California,Windsor,26307,1,3.8012696240544344,38.5422,-122.8089
California,Yolo County,216403,1,0.4621008026690942,,
Florida,North Miami,60250,1,1.6597510373443984,25.9008,-80.1686
Florida,West Melbourne,25877,1,3.8644355991807395,28.0694,-80.6736
Florida,Oakland Park,44214,1,2.2617270547790294,26.178,-80.1528
California,Marin County,262321,1,0.38121233145649797,,
Florida,Okaloosa County,211668,1,0.47243796889468415,,
West Virginia,Mercer County,59664,1,1.6760525610083132,,
California,Atascadero,29794,1,3.3563804792911327,35.4827,-120.6858
California,Aliso Viejo,52174,1,1.9166634722275464,33.5792,-117.7289
Utah,Tooele County,72698,1,1.37555366034829,,
California,Alameda County,1682353,1,0.059440557362218274,,
Utah,Taylorsville,60552,1,1.651473114017704,40.6569,-111.9493
Utah,Summit County,42357,1,2.3608848596453953,,
Colorado,Centennial,108353,1,0.9229093795280241,39.5926,-104.8673
Virginia,Smyth County,29800,1,3.355704697986577,,
Florida,St. Petersburg,258277,1,0.3871812046756002,27.7931,-82.6652
California,Yucaipa,54620,1,1.8308311973636031,34.0336,-117.0429
West Virginia,Wayne County,38982,1,2.565286542506798,,
Utah,Saratoga Springs,37783,1,2.646692957150041,40.345,-111.9154
Washington,Okanogan County,42104,1,2.3750712521375643,,
Wisconsin,Barron County,46711,1,2.1408233606645117,,
California,Placentia,51911,1,1.92637398624569,33.8807,-117.8553
California,Santa Barbara County,448229,1,0.22310024563337041,,
Kentucky,Whitley County,36712,1,2.723904990193942,,
Indiana,Jennings County,27613,1,3.621482634990765,,
New Jersey,Passaic County,524118,1,0.19079672898087835,,
New York,Amherst,129664,1,0.7712240868706811,,
Oregon,Umatilla County,80075,1,1.248829222603809,,
Oregon,Washington County,600372,1,0.16656339736030326,,
Oregon,West Linn,27376,1,3.6528345996493274,45.367,-122.6399
Pennsylvania,Armstrong County,65558,1,1.5253668507276,,
New Mexico,Santa Fe County,154823,1,0.645898865155694,,
Pennsylvania,Clearfield County,80562,1,1.241280007944192,,
Pennsylvania,Lycoming County,114188,1,0.8757487651942412,,
Pennsylvania,Columbia County,64727,1,1.5449503298468956,,
New Jersey,Monmouth County,643615,1,0.1553723887727912,,
New Jersey,Gloucester County,302294,1,0.33080378704175406,,
Pennsylvania,Franklin County,155932,1,0.6413051843111099,,
Nevada,Nye County,51591,1,1.9383225756430387,,
Pennsylvania,Lawrence County,86070,1,1.1618450098756825,,
New York,Babylon,218240,1,0.45821114369501464,,
New York,Carmel,33572,1,2.978672703443346,,
New York,Cheektowaga,89889,1,1.112483173691998,,
New York,East Fishkill,29505,1,3.3892560582952043,,
Oregon,Marion County,345920,1,0.28908418131359853,,
Oregon,Malheur County,31571,1,3.1674638117259506,,
Oregon,Linn County,128610,1,0.7775445144234508,,
New York,Greenburgh,95342,1,1.0488556984330095,,
Oregon,Josephine County,88090,1,1.13520263367011,,
Oregon,Jackson County,223259,1,0.4479102746137894,,
New York,Guilderland,36845,1,2.714072465734835,,
New York,Halfmoon,25725,1,3.8872691933916426,,
New York,Haverstraw,39086,1,2.558460829964693,,
Oregon,Forest Grove,26172,1,3.8208772734219774,45.5243,-123.1097
New York,Henrietta,46829,1,2.1354289008947447,,
Oregon,Douglas County,111201,1,0.8992724885567577,,
New York,Monroe County,759443,1,0.13167545161388017,,
Nevada,Elko County,53702,1,1.8621280399240252,,
Pennsylvania,Mercer County,110652,1,0.9037342298376894,,
Minnesota,Steele County,37406,1,2.673367908891622,,
Mississippi,Yazoo County,26743,1,3.739296264443032,,
Missouri,Platte County,106718,1,0.937049045147023,,
Missouri,Phelps County,44638,1,2.240243738518751,,
Missouri,Lawrence County,38001,1,2.6315096971132337,,
Missouri,Johnson County,54013,1,1.8514061429655821,,
Missouri,Howell County,39750,1,2.515723270440252,,
Missouri,Butler County,42130,1,2.3736055067647754,,
Mississippi,Warren County,44722,1,2.236035955458164,,
Pennsylvania,Monroe County,168327,1,0.5940817575314715,,
South Carolina,Clarendon County,31144,1,3.210891343436938,,
Mississippi,Union County,27777,1,3.600100802822479,,
Mississippi,Prentiss County,25008,1,3.99872040946897,,
Mississippi,Pearl River County,56145,1,1.781102502449016,,
Mississippi,Leflore County,28339,1,3.528706023501182,,
Mississippi,Lafayette County,55813,1,1.7916972748284448,,
Missouri,Pulaski County,53955,1,1.853396348809193,,
Rhode Island,Johnston,29635,1,3.3743883921039313,,
Missouri,Taney County,56066,1,1.7836121713694573,,
Missouri,Wildwood,35467,1,2.8195223729100287,38.58,-90.6698
Montana,Cascade County,84414,1,1.18463761935224,,
Montana,Gallatin County,118960,1,0.8406186953597848,,
Montana,Silver Bow County,35133,1,2.8463268152449266,,
Pennsylvania,Westmoreland County,354663,1,0.28195780219532346,,
Pennsylvania,Wayne County,51155,1,1.9548431238393118,,
Nebraska,Buffalo County,50084,1,1.9966456353326414,,
Pennsylvania,Warren County,38587,1,2.5915463757223938,,
Pennsylvania,Susquehanna County,38434,1,2.6018629338606445,,
Nebraska,Dodge County,37167,1,2.6905588290687974,,
Pennsylvania,Schuylkill County,143049,1,0.6990611608609637,,
Nebraska,Douglas County,584526,1,0.1710787886253135,,
Nebraska,Sarpy County,190604,1,0.5246479612180227,,
Pennsylvania,Montgomery County,856553,1,0.1167470080660508,,
Oregon,Coos County,64929,1,1.5401438494355373,,
Oregon,Clackamas County,421401,1,0.23730366088357646,,
New York,Nassau County,1395774,1,0.07164483648498969,,
Ohio,Summit County,540428,1,0.18503852502090934,,
Ohio,Brunswick,35440,1,2.821670428893905,41.2465,-81.8198
Ohio,Brown County,43676,1,2.2895869585126842,,
Ohio,Scioto County,74008,1,1.351205275105394,,
North Dakota,Stark County,33646,1,2.9721215003269332,,
Ohio,Stow,34491,1,2.899307065611319,41.1765,-81.4344
North Dakota,Morton County,33291,1,3.0038148448529634,,
North Dakota,Cass County,184525,1,0.5419319875355643,,
New York,New Windsor,27923,1,3.581277083407943,,
North Carolina,Yadkin County,37214,1,2.6871607459558233,,
Ohio,Trumbull County,201977,1,0.4951058783920942,,
North Carolina,Watauga County,54086,1,1.8489072957881891,,
Ohio,Warren County,242337,1,0.4126485018796139,,
North Carolina,Vance County,42578,1,2.3486307482737563,,
North Carolina,Rockingham County,91096,1,1.0977430403091244,,
Ohio,Richland County,124936,1,0.8004098098226292,,
Ohio,Champaign County,38714,1,2.583044893320246,,
Ohio,Portage County,161791,1,0.6180813518675328,,
Ohio,Darke County,51881,1,1.927487905013396,,
Ohio,Perry County,35408,1,2.824220515137822,,
Ohio,Ottawa County,40364,1,2.477455158061639,,
Ohio,Hamilton County,830639,1,0.12038924249884728,,
Ohio,Highland County,43317,1,2.3085624581573057,,
Ohio,Huron County,58565,1,1.7075044821992655,,
Ohio,Morrow County,34950,1,2.8612303290414878,,
Ohio,Mentor,47435,1,2.1081479919890374,41.6893,-81.3362
Ohio,Medina County,182470,1,0.5480352934728996,,
Ohio,Knox County,62721,1,1.5943623347842029,,
Ohio,Lake County,232603,1,0.4299170689973904,,
Ohio,Mason,34787,1,2.87463707706902,39.3571,-84.3023
Ohio,Marion County,65359,1,1.5300111690815341,,
Ohio,Lawrence County,58240,1,1.717032967032967,,
Ohio,Williams County,37102,1,2.695272492048946,,
Ohio,Wooster,26780,1,3.734129947722181,40.8172,-81.9336
North Carolina,Pender County,60203,1,1.6610467916881217,,
North Carolina,Franklin County,68573,1,1.458299913960305,,
New York,Onondaga County,476516,1,0.20985654206784243,,
Oklahoma,Washington County,52455,1,1.9063959584405679,,
New York,Ossining,40268,1,2.483361478096752,,
New York,Penfield,39465,1,2.533890789306981,,
New York,Rotterdam,30553,1,3.273001014630314,,
Oklahoma,Sequoyah County,39281,1,2.5457600366589443,,
New York,Wappinger,28033,1,3.5672243427389145,,
New York,York,36481,1,2.7411529289219048,,
Oklahoma,Payne County,81646,1,1.224799745241653,,
North Carolina,Brunswick County,136693,1,0.7315663567263868,,
Oklahoma,Osage County,45818,1,2.182548343445807,,
North Carolina,Cherokee County,28774,1,3.475359699728922,,
North Carolina,Davie County,42712,1,2.341262408690766,,
North Carolina,Durham County,324833,1,0.30785049548537247,,
North Carolina,Guilford County,541299,1,0.18474078097317748,,
North Carolina,Pasquotank County,40568,1,2.46499704200355,,
Oklahoma,Logan County,49555,1,2.017959842599132,,
Oklahoma,Lincoln County,33458,1,2.9888218064439,,
Oklahoma,Le Flore County,48129,1,2.077749381869559,,
North Carolina,Harnett County,133568,1,0.7486823191183517,,
Oklahoma,Kay County,43700,1,2.288329519450801,,
Oklahoma,Jenks,26017,1,3.843640696467694,35.9981,-95.9736
North Carolina,Jackson County,43109,1,2.319701222482544,,
North Carolina,Johnston County,215999,1,0.4629651063199367,,
Oklahoma,Cleveland County,295528,1,0.33837741263095206,,
North Carolina,Lenoir County,55122,1,1.8141576865861182,,
North Carolina,Mint Hill,26468,1,3.77814719661478,35.1783,-80.6528
Oklahoma,Caddo County,26945,1,3.7112636852848397,,
North Carolina,Nash County,94970,1,1.0529640939243972,,
Oklahoma,Bixby,28700,1,3.484320557491289,35.9454,-95.8776
Mississippi,Bolivar County,30985,1,3.2273680813296757,,
South Carolina,Kershaw County,65403,1,1.5289818509854287,,
Indiana,Kosciusko County,80240,1,1.246261216350947,,
Louisiana,Orleans Parish,383997,1,0.26041870118776966,,
Texas,Colleyville,26084,1,3.8337678270203956,32.8913,-97.1486
Maine,Aroostook County,67105,1,1.4902019223604799,,
Louisiana,Webster Parish,36967,1,2.7051153731706656,,
Louisiana,Terrebonne Parish,109580,1,0.9125752874612155,,
Louisiana,Tangipahoa Parish,133157,1,0.7509931884917804,,
Texas,Coryell County,83093,1,1.203470809815508,,
Texas,Dallas County,2613539,1,0.03826229491888202,,
Kentucky,Shelby County,48065,1,2.080515967960054,,
Texas,Deer Park,34503,1,2.898298698663884,29.6898,-95.1151
Louisiana,Lincoln Parish,48396,1,2.0662864699561947,,
Louisiana,Lafourche Parish,97557,1,1.025041770452146,,
Louisiana,Central,29962,1,3.3375609104866166,30.5593,-91.0369
Louisiana,Bossier Parish,128746,1,0.7767231603311948,,
Texas,Erath County,42545,1,2.350452462098954,,
Maine,South Portland,26492,1,3.7747244451155066,43.631,-70.2895
Maryland,Anne Arundel County,588261,1,0.1699925713246331,,
Maryland,Carroll County,172891,1,0.5783991069517789,,
Maryland,Dorchester County,32531,1,3.07399096246657,,
Maryland,Frederick County,271717,1,0.3680299723609491,,
Maryland,Harford County,260924,1,0.3832533611319771,,
Texas,Burnet County,49130,1,2.0354162426216162,,
Maryland,Howard County,332317,1,0.30091749744972424,,
Maryland,Worcester County,52460,1,1.9062142584826536,,
Texas,Brown County,38095,1,2.6250164063525396,,
Massachusetts,Danvers,28081,1,3.5611267405006948,,
Texas,Bee County,31047,1,3.2209231165652072,,
Massachusetts,Dedham,25356,1,3.9438397223536836,,
Massachusetts,Dracut,32663,1,3.0615681351988484,,
Massachusetts,Gloucester,29726,1,3.3640584000538247,42.626,-70.6897
Massachusetts,Malden,66353,1,1.5070908625081005,42.4305,-71.0576
Massachusetts,Marshfield,25850,1,3.8684719535783363,,
Kentucky,Warren County,134554,1,0.7431960402514975,,
Kentucky,Nelson County,46738,1,2.1395866318627244,,
Minnesota,Scott County,150928,1,0.6625675818933531,,
Indiana,Washington County,28182,1,3.548364204101909,,
Texas,Hunt County,99956,1,1.0004401936852216,,
Iowa,Scott County,174669,1,0.5725114359159325,,
Texas,Hutto,27605,1,3.6225321499728307,30.5396,-97.544
Iowa,Marion County,33414,1,2.9927575267851796,,
Iowa,Johnson County,152854,1,0.6542190587096184,,
Texas,Keller,45792,1,2.1837875611460515,32.9335,-97.2256
Texas,Kingsville,25408,1,3.9357682619647356,27.5094,-97.861
Kentucky,Marshall County,31659,1,3.158659464923087,,
Indiana,Warrick County,63898,1,1.5649942095214247,,
Indiana,Steuben County,34435,1,2.9040220705677364,,
Indiana,St. Joseph County,272912,1,0.36641847921674386,,
Indiana,Schererville,29570,1,3.381805884342239,41.4861,-87.4442
Indiana,Putnam County,36726,1,2.722866633992267,,
Indiana,Noble County,47457,1,2.107170701898561,,
Kansas,Barton County,25493,1,3.922645432079394,,
Texas,Hood County,61598,1,1.6234293321211728,,
Kansas,Butler County,67380,1,1.4841199168892847,,
Kansas,Crawford County,38972,1,2.565944780868316,,
Kansas,Finney County,38470,1,2.599428125812321,,
Kansas,Reno County,61898,1,1.6155610843645998,,
Kansas,Riley County,71959,1,1.3896802345780237,,
Kentucky,Boone County,135968,1,0.7354671687455872,,
Kentucky,Calloway County,37103,1,2.6951998490688083,,
Kentucky,Clark County,36972,1,2.7047495401925783,,
Texas,Guadalupe County,172706,1,0.5790186791425892,,
Texas,Grayson County,135543,1,0.7377732527684941,,
Kentucky,Hardin County,110702,1,0.9033260465032249,,
Kentucky,Harlan County,26831,1,3.727032164287578,,
Kentucky,Henderson County,44793,1,2.232491683968477,,
Kentucky,Jessamine County,52991,1,1.8871129059651641,,
Kentucky,Kenton County,169064,1,0.5914919793687597,,
Massachusetts,Northampton,29549,1,3.3842092795018446,42.3266,-72.6745
Massachusetts,Norwood,31624,1,3.162155325069567,,
Tennessee,Williamson County,247726,1,0.40367179868080055,,
Tennessee,Carroll County,28440,1,3.5161744022503516,,
South Dakota,Lawrence County,25768,1,3.88078236572493,,
South Dakota,Pennington County,109222,1,0.9155664609694019,,
Minnesota,Brooklyn Park,86688,1,1.153562200073828,45.1112,-93.3505
Minnesota,Benton County,41379,1,2.416684791802605,,
Minnesota,Becker County,35183,1,2.8422817838160475,,
Tennessee,Campbell County,39272,1,2.5463434508046445,,
Minnesota,Apple Valley,56246,1,1.7779042065213526,44.7457,-93.2004
Tennessee,Washington County,133001,1,0.751874046059804,,
Minnesota,Andover,32624,1,3.0652280529671407,45.2571,-93.3265
Tennessee,Cheatham County,41072,1,2.4347487339306584,,
Michigan,Wyandotte,25016,1,3.997441637352095,42.2113,-83.1558
Tennessee,Cocke County,35999,1,2.7778549404150117,,
Tennessee,Coffee County,57889,1,1.7274439012593068,,
Michigan,Wayne County,1793561,1,0.055755003593409985,,
South Dakota,Brown County,38301,1,2.6108978877836084,,
South Dakota,Brookings County,34375,1,2.9090909090909087,,
Minnesota,Carlton County,36207,1,2.7618968707708453,,
Minnesota,Carver County,106922,1,0.9352612184583153,,
Minnesota,Chaska,27828,1,3.593502946672416,44.8164,-93.6091
Minnesota,Crow Wing County,66123,1,1.5123330762367104,,
Minnesota,Inver Grove Heights,35783,1,2.7946231450688876,44.8247,-93.0596
Minnesota,Itasca County,45014,1,2.2215310792197984,,
Minnesota,Maple Grove,70509,1,1.4182586620147783,45.1089,-93.4626
Minnesota,Mille Lacs County,26459,1,3.7794323292641447,,
Minnesota,Oakdale,28322,1,3.5308240943436195,44.9876,-92.9641
South Carolina,Oconee County,78607,1,1.2721513351228262,,
Minnesota,Olmsted County,162847,1,0.6140733326373836,,
Minnesota,Otter Tail County,60081,1,1.66441970007157,,
Minnesota,Ramsey,27682,1,3.612455747417094,45.2617,-93.4494
Minnesota,Ramsey County,552352,1,0.18104397195990962,,
Minnesota,Rosemount,25679,1,3.8942326414580006,44.7466,-93.0661
Michigan,Walker,25159,1,3.9747207758654954,42.9853,-85.7446
Michigan,St. Clair Shores,58893,1,1.6979946682967415,42.4925,-82.8961
Tennessee,Cumberland County,61145,1,1.6354567012838337,,
Michigan,Cass County,51589,1,1.9383977204442806,,
Tennessee,Tipton County,60970,1,1.6401508938822371,,
Tennessee,Sumner County,196281,1,0.5094736627590037,,
Massachusetts,Wakefield,27108,1,3.688947912055482,,
Massachusetts,Walpole,26360,1,3.793626707132018,,
Massachusetts,Westfield,40795,1,2.4512807942149775,42.1382,-72.7561
Michigan,Allen Park,28629,1,3.492961682210346,42.2595,-83.2107
Tennessee,Robertson County,72803,1,1.3735697704764913,,
Tennessee,Roane County,53404,1,1.8725189124410158,,
Tennessee,Putnam County,79854,1,1.25228542089313,,
Michigan,Barry County,62423,1,1.6019736315140252,,
Michigan,Bay County,103856,1,0.9628716684640272,,
Tennessee,Montgomery County,220069,1,0.45440293726058645,,
Michigan,Calhoun County,134310,1,0.7445461990916536,,
Tennessee,McMinn County,53276,1,1.8770177941286883,,
Michigan,Chippewa County,36785,1,2.7184993883376376,,
Michigan,Saginaw County,190124,1,0.5259725231953883,,
Tennessee,Lincoln County,35319,1,2.8313372405787254,,
Michigan,Eaton County,109175,1,0.915960613693611,,
Michigan,Farmington Hills,83991,1,1.1906037551642439,42.486,-83.3771
Michigan,Gladwin County,25386,1,3.9391790750807534,,
Michigan,Grand Traverse County,95238,1,1.05000105000105,,
Michigan,Gratiot County,41761,1,2.3945786738823305,,
Tennessee,Henry County,32199,1,3.1056865120034782,,
Michigan,Hillsdale County,45746,1,2.185983473964937,,
Michigan,Isabella County,64394,1,1.5529397148802686,,
Tennessee,Hardin County,26831,1,3.727032164287578,,
Michigan,Jackson County,160366,1,0.6235735754461669,,
Michigan,Kent County,657974,1,0.15198168924607963,,
Michigan,Madison Heights,28473,1,3.512099181680891,42.5073,-83.1034
Tennessee,Franklin County,42774,1,2.337868798803011,,
Wyoming,Sheridan County,30921,1,3.234048057954141,,
